datetime,irradiancia_kwh_m2,temperatura_c,humedad_pct,viento_m_s
2020-01-21 01:00:00,0.0,23.11,93.6,1.34
2020-01-21 02:00:00,0.0,22.98,93.45,1.36
2020-01-21 03:00:00,0.0,22.9,93.15,1.42
2020-01-21 04:00:00,0.0,22.95,92.32,1.42
2020-01-21 05:00:00,0.0,23.05,91.25,1.31
2020-01-21 06:00:00,20.88,23.45,89.72,1.25
2020-01-21 07:00:00,166.25,25.24,81.43,1.48
2020-01-21 08:00:00,347.27,26.76,68.4,1.74
2020-01-21 09:00:00,530.92,28.12,60.76,2.07
2020-01-21 10:00:00,591.12,28.92,57.55,2.38
2020-01-21 11:00:00,584.42,29.28,56.43,2.59
2020-01-21 12:00:00,575.83,29.14,57.06,2.69
2020-01-21 13:00:00,473.05,28.56,59.16,2.69
2020-01-21 14:00:00,425.95,28.02,61.01,2.58
2020-01-21 15:00:00,243.82,27.21,63.8,2.44
2020-01-21 16:00:00,88.57,26.14,67.45,2.2
2020-01-21 17:00:00,4.65,24.71,73.91,1.75
2020-01-21 18:00:00,0.0,24.05,77.57,1.54
2020-01-21 19:00:00,0.0,23.55,80.74,1.43
2020-01-21 20:00:00,0.0,23.17,83.12,1.41
2020-01-21 21:00:00,0.0,22.86,84.84,1.47
2020-01-21 22:00:00,0.0,22.64,86.24,1.52
2020-01-21 23:00:00,0.0,22.6,86.83,1.51
2020-01-22 00:00:00,0.0,22.5,87.5,1.52
2020-01-22 01:00:00,0.0,22.27,88.57,1.51
2020-01-22 02:00:00,0.0,22.07,89.2,1.52
2020-01-22 03:00:00,0.0,21.95,89.48,1.5
2020-01-22 04:00:00,0.0,21.89,89.58,1.5
2020-01-22 05:00:00,0.0,21.83,89.45,1.49
2020-01-22 06:00:00,20.33,22.48,87.57,1.53
2020-01-22 07:00:00,168.38,24.42,79.99,1.99
2020-01-22 08:00:00,372.38,26.14,68.52,2.25
2020-01-22 09:00:00,575.25,27.8,59.29,2.47
2020-01-22 10:00:00,676.03,28.8,55.44,2.65
2020-01-22 11:00:00,735.05,29.3,54.05,2.8
2020-01-22 12:00:00,733.12,29.45,53.8,2.9
2020-01-22 13:00:00,653.55,29.31,54.41,2.93
2020-01-22 14:00:00,533.28,28.88,55.96,2.91
2020-01-22 15:00:00,338.83,28.03,59.54,2.83
2020-01-22 16:00:00,126.78,26.83,65.38,2.65
2020-01-22 17:00:00,5.35,25.22,74.49,2.29
2020-01-22 18:00:00,0.0,24.55,79.92,2.26
2020-01-22 19:00:00,0.0,24.1,84.08,2.21
2020-01-22 20:00:00,0.0,23.75,87.12,2.18
2020-01-22 21:00:00,0.0,23.55,88.61,2.11
2020-01-22 22:00:00,0.0,23.43,89.24,2.02
2020-01-22 23:00:00,0.0,23.3,89.8,1.9
2020-01-23 00:00:00,0.0,23.25,89.77,1.82
2020-01-23 01:00:00,0.0,23.14,89.76,1.66
2020-01-23 02:00:00,0.0,22.88,89.86,1.47
2020-01-23 03:00:00,0.0,22.58,90.02,1.22
2020-01-23 04:00:00,0.0,22.39,89.57,0.93
2020-01-23 05:00:00,0.0,22.3,88.88,0.93
2020-01-23 06:00:00,22.2,22.49,88.96,1.54
2020-01-23 07:00:00,156.18,23.47,84.11,2.03
2020-01-23 08:00:00,308.65,25.06,73.59,1.91
2020-01-23 09:00:00,504.65,26.81,64.3,1.42
2020-01-23 10:00:00,590.67,28.4,57.19,0.75
2020-01-23 11:00:00,655.47,29.61,52.4,0.65
2020-01-23 12:00:00,671.03,30.14,50.96,1.33
2020-01-23 13:00:00,566.28,29.8,52.74,1.85
2020-01-23 14:00:00,372.75,29.03,56.26,2.06
2020-01-23 15:00:00,227.48,27.98,61.35,2.01
2020-01-23 16:00:00,76.62,26.63,68.14,1.65
2020-01-23 17:00:00,3.88,24.99,78.86,1.16
2020-01-23 18:00:00,0.0,24.26,83.12,0.82
2020-01-23 19:00:00,0.0,23.78,84.77,0.71
2020-01-23 20:00:00,0.0,23.28,87.08,1.08
2020-01-23 21:00:00,0.0,22.87,89.07,1.41
2020-01-23 22:00:00,0.0,22.6,89.79,1.73
2020-01-23 23:00:00,0.0,22.36,90.04,1.92
2020-01-24 00:00:00,0.0,22.08,90.1,1.92
2020-01-24 01:00:00,0.0,21.79,89.55,1.89
2020-01-24 02:00:00,0.0,21.47,89.43,1.85
2020-01-24 03:00:00,0.0,21.27,89.27,1.82
2020-01-24 04:00:00,0.0,21.16,89.14,1.85
2020-01-24 05:00:00,0.0,21.11,88.89,1.88
2020-01-24 06:00:00,15.73,21.37,86.99,1.96
2020-01-24 07:00:00,117.35,22.81,78.55,2.02
2020-01-24 08:00:00,227.48,24.71,68.53,1.83
2020-01-24 09:00:00,322.02,26.35,61.18,1.38
2020-01-24 10:00:00,483.17,27.81,55.76,0.89
2020-01-24 11:00:00,495.35,29.02,52.01,0.78
2020-01-24 12:00:00,530.7,29.61,51.14,1.37
2020-01-24 13:00:00,512.45,29.53,52.44,1.91
2020-01-24 14:00:00,407.92,28.95,55.39,2.09
2020-01-24 15:00:00,247.98,27.76,60.79,1.97
2020-01-24 16:00:00,88.05,26.47,66.73,1.74
2020-01-24 17:00:00,4.8,24.92,75.56,1.47
2020-01-24 18:00:00,0.0,24.16,80.09,1.34
2020-01-24 19:00:00,0.0,23.8,82.11,1.27
2020-01-24 20:00:00,0.0,23.57,83.57,1.31
2020-01-24 21:00:00,0.0,23.29,85.4,1.39
2020-01-24 22:00:00,0.0,23.03,86.92,1.4
2020-01-24 23:00:00,0.0,22.79,88.06,1.35
2020-01-25 00:00:00,0.0,22.59,88.88,1.31
2020-01-25 01:00:00,0.0,22.38,89.85,1.36
2020-01-25 02:00:00,0.0,22.17,90.68,1.4
2020-01-25 03:00:00,0.0,21.98,91.3,1.44
2020-01-25 04:00:00,0.0,21.8,91.42,1.52
2020-01-25 05:00:00,0.0,21.67,91.09,1.58
2020-01-25 06:00:00,22.88,21.92,89.0,1.73
2020-01-25 07:00:00,167.15,23.14,80.8,1.85
2020-01-25 08:00:00,333.75,24.8,70.86,1.57
2020-01-25 09:00:00,536.22,26.45,62.89,1.15
2020-01-25 10:00:00,688.33,28.12,55.75,0.95
2020-01-25 11:00:00,684.03,29.13,52.05,1.24
2020-01-25 12:00:00,521.3,29.65,50.53,1.66
2020-01-25 13:00:00,526.62,29.69,50.81,1.97
2020-01-25 14:00:00,409.5,28.97,53.58,2.09
2020-01-25 15:00:00,245.15,28.03,57.51,2.02
2020-01-25 16:00:00,88.88,26.75,63.36,1.79
2020-01-25 17:00:00,4.18,25.05,73.84,1.35
2020-01-25 18:00:00,0.0,24.42,77.99,1.15
2020-01-25 19:00:00,0.0,24.11,79.52,0.96
2020-01-25 20:00:00,0.0,23.83,80.38,1.07
2020-01-25 21:00:00,0.0,23.46,82.44,1.39
2020-01-25 22:00:00,0.0,23.05,85.0,1.7
2020-01-25 23:00:00,0.0,22.71,86.96,1.97
2020-01-26 00:00:00,0.0,22.36,88.59,2.11
2020-01-26 01:00:00,0.0,22.02,90.15,2.11
2020-01-26 02:00:00,0.0,21.78,91.07,1.98
2020-01-26 03:00:00,0.0,21.52,91.7,1.7
2020-01-26 04:00:00,0.0,21.3,92.05,1.51
2020-01-26 05:00:00,0.0,21.14,92.43,1.44
2020-01-26 06:00:00,24.2,21.63,89.57,1.52
2020-01-26 07:00:00,189.1,23.31,79.66,1.6
2020-01-26 08:00:00,396.58,25.12,68.74,1.42
2020-01-26 09:00:00,581.72,26.88,60.03,1.17
2020-01-26 10:00:00,637.85,28.2,54.93,1.01
2020-01-26 11:00:00,665.45,29.14,51.97,1.0
2020-01-26 12:00:00,625.0,29.67,50.54,1.13
2020-01-26 13:00:00,501.77,29.66,51.01,1.32
2020-01-26 14:00:00,355.38,29.15,53.44,1.42
2020-01-26 15:00:00,213.35,28.15,58.04,1.36
2020-01-26 16:00:00,85.22,26.82,64.25,1.33
2020-01-26 17:00:00,4.18,25.29,72.49,1.39
2020-01-26 18:00:00,0.0,24.53,77.08,1.5
2020-01-26 19:00:00,0.0,23.95,80.62,1.5
2020-01-26 20:00:00,0.0,23.41,84.24,1.48
2020-01-26 21:00:00,0.0,23.06,86.26,1.49
2020-01-26 22:00:00,0.0,22.81,87.48,1.48
2020-01-26 23:00:00,0.0,22.57,88.44,1.39
2020-01-27 00:00:00,0.0,22.38,88.84,1.36
2020-01-27 01:00:00,0.0,22.14,89.5,1.33
2020-01-27 02:00:00,0.0,21.92,90.14,1.34
2020-01-27 03:00:00,0.0,21.7,91.05,1.37
2020-01-27 04:00:00,0.0,21.54,91.66,1.42
2020-01-27 05:00:00,0.0,21.49,91.37,1.45
2020-01-27 06:00:00,29.27,22.1,89.74,1.36
2020-01-27 07:00:00,224.48,24.44,80.48,1.29
2020-01-27 08:00:00,442.98,25.93,65.81,1.07
2020-01-27 09:00:00,632.75,27.67,56.22,1.04
2020-01-27 10:00:00,747.08,28.92,51.5,1.25
2020-01-27 11:00:00,784.62,29.67,49.13,1.56
2020-01-27 12:00:00,788.25,30.05,47.87,1.92
2020-01-27 13:00:00,690.92,29.91,48.32,2.2
2020-01-27 14:00:00,562.65,29.44,50.09,2.36
2020-01-27 15:00:00,348.67,28.61,53.4,2.4
2020-01-27 16:00:00,145.7,27.33,58.95,2.32
2020-01-27 17:00:00,7.35,25.29,69.7,1.98
2020-01-27 18:00:00,0.0,24.29,76.59,1.93
2020-01-27 19:00:00,0.0,23.55,81.87,1.82
2020-01-27 20:00:00,0.0,23.13,85.0,1.69
2020-01-27 21:00:00,0.0,22.9,86.35,1.67
2020-01-27 22:00:00,0.0,22.72,87.39,1.66
2020-01-27 23:00:00,0.0,22.56,88.1,1.64
2020-01-28 00:00:00,0.0,22.43,88.34,1.58
2020-01-28 01:00:00,0.0,22.31,88.17,1.55
2020-01-28 02:00:00,0.0,22.22,87.78,1.52
2020-01-28 03:00:00,0.0,22.18,87.28,1.43
2020-01-28 04:00:00,0.0,22.2,86.36,1.26
2020-01-28 05:00:00,0.0,22.27,85.46,0.93
2020-01-28 06:00:00,31.08,22.75,85.04,0.49
2020-01-28 07:00:00,227.57,24.6,81.32,0.35
2020-01-28 08:00:00,448.92,26.8,65.14,0.36
2020-01-28 09:00:00,635.4,27.66,57.21,0.42
2020-01-28 10:00:00,724.1,28.69,52.53,0.41
2020-01-28 11:00:00,799.28,29.57,50.08,0.77
2020-01-28 12:00:00,750.88,29.88,49.85,1.35
2020-01-28 13:00:00,642.5,29.6,51.79,1.91
2020-01-28 14:00:00,489.25,29.02,54.71,2.24
2020-01-28 15:00:00,301.83,27.94,60.1,2.37
2020-01-28 16:00:00,115.18,26.5,68.47,2.26
2020-01-28 17:00:00,6.28,25.24,76.85,1.96
2020-01-28 18:00:00,0.0,24.63,81.98,1.63
2020-01-28 19:00:00,0.0,24.44,83.59,1.32
2020-01-28 20:00:00,0.0,24.22,85.57,0.97
2020-01-28 21:00:00,0.0,24.07,84.57,0.74
2020-01-28 22:00:00,0.0,24.03,83.78,0.51
2020-01-28 23:00:00,0.0,23.88,84.09,0.61
2020-01-29 00:00:00,0.0,23.57,85.97,0.93
2020-01-29 01:00:00,0.0,23.26,87.99,1.15
2020-01-29 02:00:00,0.0,23.06,89.27,1.25
2020-01-29 03:00:00,0.0,22.85,90.36,1.34
2020-01-29 04:00:00,0.0,22.57,91.47,1.45
2020-01-29 05:00:00,0.0,22.13,93.1,1.5
2020-01-29 06:00:00,27.0,22.51,90.46,1.61
2020-01-29 07:00:00,209.48,24.29,79.38,1.61
2020-01-29 08:00:00,434.25,26.53,63.24,1.49
2020-01-29 09:00:00,618.5,28.34,53.16,1.3
2020-01-29 10:00:00,690.9,29.48,48.79,1.11
2020-01-29 11:00:00,786.38,29.96,47.57,1.1
2020-01-29 12:00:00,682.72,30.38,47.2,1.33
2020-01-29 13:00:00,641.38,30.28,48.49,1.64
2020-01-29 14:00:00,523.33,29.43,52.24,1.82
2020-01-29 15:00:00,333.67,28.56,56.35,1.8
2020-01-29 16:00:00,130.3,27.44,61.63,1.64
2020-01-29 17:00:00,7.57,25.74,71.82,1.27
2020-01-29 18:00:00,0.0,25.06,76.32,1.11
2020-01-29 19:00:00,0.0,24.75,78.28,0.93
2020-01-29 20:00:00,0.0,24.56,78.99,0.7
2020-01-29 21:00:00,0.0,24.38,79.58,0.5
2020-01-29 22:00:00,0.0,24.09,80.87,0.53
2020-01-29 23:00:00,0.0,23.74,82.79,0.71
2020-01-30 00:00:00,0.0,23.37,85.18,0.88
2020-01-30 01:00:00,0.0,23.01,87.53,1.0
2020-01-30 02:00:00,0.0,22.67,89.77,1.1
2020-01-30 03:00:00,0.0,22.4,91.6,1.17
2020-01-30 04:00:00,0.0,22.25,92.59,1.23
2020-01-30 05:00:00,0.0,22.08,93.36,1.34
2020-01-30 06:00:00,26.6,22.75,89.74,1.44
2020-01-30 07:00:00,200.32,24.85,77.42,1.68
2020-01-30 08:00:00,416.1,26.48,67.63,1.78
2020-01-30 09:00:00,603.95,27.89,59.72,1.93
2020-01-30 10:00:00,738.25,28.94,54.14,2.11
2020-01-30 11:00:00,828.17,29.6,50.44,2.28
2020-01-30 12:00:00,814.88,29.84,48.46,2.41
2020-01-30 13:00:00,707.55,29.66,48.06,2.36
2020-01-30 14:00:00,589.33,29.2,48.52,2.18
2020-01-30 15:00:00,386.95,28.42,50.44,2.08
2020-01-30 16:00:00,163.57,27.15,55.09,1.98
2020-01-30 17:00:00,9.35,25.02,65.67,1.65
2020-01-30 18:00:00,0.0,24.15,71.44,1.5
2020-01-30 19:00:00,0.0,23.74,75.06,1.28
2020-01-30 20:00:00,0.0,23.41,77.69,1.05
2020-01-30 21:00:00,0.0,23.3,78.76,0.87
2020-01-30 22:00:00,0.0,23.09,80.3,0.81
2020-01-30 23:00:00,0.0,22.71,82.93,0.95
2020-01-31 00:00:00,0.0,22.42,85.92,1.07
2020-01-31 01:00:00,0.0,22.29,88.09,1.06
2020-01-31 02:00:00,0.0,22.24,89.51,0.97
2020-01-31 03:00:00,0.0,22.22,90.39,0.89
2020-01-31 04:00:00,0.0,22.21,91.07,0.86
2020-01-31 05:00:00,0.0,22.26,91.38,0.73
2020-01-31 06:00:00,31.8,22.83,88.69,0.51
2020-01-31 07:00:00,231.35,24.91,76.34,0.61
2020-01-31 08:00:00,458.33,26.89,64.74,1.04
2020-01-31 09:00:00,640.88,28.44,57.61,1.44
2020-01-31 10:00:00,753.67,29.57,53.18,1.71
2020-01-31 11:00:00,830.4,30.3,50.69,1.9
2020-01-31 12:00:00,824.83,30.69,49.38,2.08
2020-01-31 13:00:00,727.92,30.61,49.71,2.22
2020-01-31 14:00:00,586.38,30.22,51.24,2.34
2020-01-31 15:00:00,377.6,29.21,55.36,2.36
2020-01-31 16:00:00,151.82,27.94,61.2,2.19
2020-01-31 17:00:00,8.38,26.03,71.69,1.67
2020-01-31 18:00:00,0.0,25.14,77.47,1.53
2020-01-31 19:00:00,0.0,24.72,80.0,1.48
2020-01-31 20:00:00,0.0,24.38,81.99,1.6
2020-01-31 21:00:00,0.0,24.04,84.02,1.87
2020-01-31 22:00:00,0.0,23.6,86.98,2.05
2020-01-31 23:00:00,0.0,22.97,92.02,2.06
2020-02-01 00:00:00,0.0,22.61,95.92,2.04
2020-02-01 01:00:00,0.0,22.31,98.35,2.06
2020-02-01 02:00:00,0.0,22.22,99.1,2.03
2020-02-01 03:00:00,0.0,22.2,99.22,2.06
2020-02-01 04:00:00,0.0,22.13,99.6,2.05
2020-02-01 05:00:00,0.0,22.09,99.65,2.03
2020-02-01 06:00:00,31.85,22.94,94.57,2.2
2020-02-01 07:00:00,218.05,24.96,82.19,2.58
2020-02-01 08:00:00,429.62,26.81,71.09,2.83
2020-02-01 09:00:00,620.12,28.35,63.01,2.87
2020-02-01 10:00:00,740.67,29.47,57.76,2.82
2020-02-01 11:00:00,739.5,30.17,54.91,2.74
2020-02-01 12:00:00,725.72,30.56,53.54,2.71
2020-02-01 13:00:00,679.33,30.49,53.77,2.74
2020-02-01 14:00:00,538.6,29.98,55.78,2.77
2020-02-01 15:00:00,348.62,29.09,59.61,2.74
2020-02-01 16:00:00,145.3,27.81,65.4,2.61
2020-02-01 17:00:00,9.15,26.37,72.9,2.24
2020-02-01 18:00:00,0.0,25.42,78.87,2.03
2020-02-01 19:00:00,0.0,24.86,82.35,1.75
2020-02-01 20:00:00,0.0,24.58,84.18,1.68
2020-02-01 21:00:00,0.0,24.34,85.4,1.59
2020-02-01 22:00:00,0.0,24.13,86.2,1.48
2020-02-01 23:00:00,0.0,23.93,87.0,1.38
2020-02-02 00:00:00,0.0,23.67,87.96,1.29
2020-02-02 01:00:00,0.0,23.43,88.76,1.2
2020-02-02 02:00:00,0.0,23.27,89.21,1.12
2020-02-02 03:00:00,0.0,23.1,89.91,1.08
2020-02-02 04:00:00,0.0,22.9,90.81,1.06
2020-02-02 05:00:00,0.0,22.81,90.9,1.04
2020-02-02 06:00:00,29.12,23.65,86.23,1.06
2020-02-02 07:00:00,214.02,25.73,74.57,1.3
2020-02-02 08:00:00,438.08,27.5,64.94,1.44
2020-02-02 09:00:00,637.6,28.98,57.84,1.66
2020-02-02 10:00:00,723.95,29.95,54.04,1.83
2020-02-02 11:00:00,767.7,30.61,51.95,1.92
2020-02-02 12:00:00,781.7,30.85,51.47,2.0
2020-02-02 13:00:00,705.97,30.79,52.06,2.07
2020-02-02 14:00:00,551.78,30.22,54.76,2.07
2020-02-02 15:00:00,352.65,28.99,60.4,2.03
2020-02-02 16:00:00,141.02,27.6,66.98,1.85
2020-02-02 17:00:00,8.62,26.18,74.25,1.57
2020-02-02 18:00:00,0.0,25.45,78.42,1.23
2020-02-02 19:00:00,0.0,25.14,80.14,0.93
2020-02-02 20:00:00,0.0,24.83,82.2,0.96
2020-02-02 21:00:00,0.0,24.49,84.86,1.15
2020-02-02 22:00:00,0.0,24.22,87.31,1.26
2020-02-02 23:00:00,0.0,24.01,89.29,1.39
2020-02-03 00:00:00,0.0,23.84,90.69,1.45
2020-02-03 01:00:00,0.0,23.54,92.3,1.39
2020-02-03 02:00:00,0.0,23.42,93.06,1.51
2020-02-03 03:00:00,0.0,23.39,93.45,1.69
2020-02-03 04:00:00,0.0,23.31,94.04,1.78
2020-02-03 05:00:00,0.0,23.12,94.98,1.77
2020-02-03 06:00:00,25.7,23.5,92.84,2.0
2020-02-03 07:00:00,169.05,24.89,83.33,2.3
2020-02-03 08:00:00,342.27,26.61,70.19,2.35
2020-02-03 09:00:00,515.3,28.17,60.97,2.21
2020-02-03 10:00:00,512.65,29.43,55.69,2.07
2020-02-03 11:00:00,466.27,30.15,53.77,2.02
2020-02-03 12:00:00,508.2,30.37,53.89,2.04
2020-02-03 13:00:00,428.88,29.94,56.36,2.05
2020-02-03 14:00:00,322.2,29.14,60.33,2.02
2020-02-03 15:00:00,197.48,28.15,65.39,1.95
2020-02-03 16:00:00,79.75,26.97,71.21,1.84
2020-02-03 17:00:00,5.55,25.66,77.94,1.7
2020-02-03 18:00:00,0.0,24.86,82.6,1.87
2020-02-03 19:00:00,0.0,24.41,85.37,2.15
2020-02-03 20:00:00,0.0,24.1,87.41,2.37
2020-02-03 21:00:00,0.0,23.82,89.0,2.48
2020-02-03 22:00:00,0.0,23.56,90.71,2.48
2020-02-03 23:00:00,0.0,23.39,91.84,2.53
2020-02-04 00:00:00,0.0,23.28,92.64,2.58
2020-02-04 01:00:00,0.0,23.16,93.26,2.63
2020-02-04 02:00:00,0.0,23.05,93.56,2.67
2020-02-04 03:00:00,0.0,22.95,93.62,2.68
2020-02-04 04:00:00,0.0,22.85,93.75,2.64
2020-02-04 05:00:00,0.0,22.74,93.92,2.55
2020-02-04 06:00:00,29.15,23.15,91.4,2.75
2020-02-04 07:00:00,216.75,24.72,81.29,3.2
2020-02-04 08:00:00,437.58,26.6,68.92,3.33
2020-02-04 09:00:00,638.05,28.21,59.58,3.17
2020-02-04 10:00:00,752.7,29.41,53.62,3.06
2020-02-04 11:00:00,817.25,30.23,50.36,2.96
2020-02-04 12:00:00,784.53,30.72,48.38,2.85
2020-02-04 13:00:00,661.97,30.83,48.03,2.77
2020-02-04 14:00:00,506.58,30.4,49.76,2.7
2020-02-04 15:00:00,291.92,29.37,54.17,2.68
2020-02-04 16:00:00,121.7,28.09,59.99,2.66
2020-02-04 17:00:00,7.03,26.68,67.09,2.45
2020-02-04 18:00:00,0.0,25.8,72.29,2.51
2020-02-04 19:00:00,0.0,25.06,77.14,2.64
2020-02-04 20:00:00,0.0,24.34,82.43,2.68
2020-02-04 21:00:00,0.0,23.73,87.17,2.7
2020-02-04 22:00:00,0.0,23.3,90.77,2.45
2020-02-04 23:00:00,0.0,23.08,92.73,2.22
2020-02-05 00:00:00,0.0,22.91,94.14,2.03
2020-02-05 01:00:00,0.0,22.68,95.35,1.89
2020-02-05 02:00:00,0.0,22.5,95.96,1.84
2020-02-05 03:00:00,0.0,22.31,96.19,1.88
2020-02-05 04:00:00,0.0,22.23,95.79,1.91
2020-02-05 05:00:00,0.0,22.17,95.43,1.91
2020-02-05 06:00:00,27.62,22.79,93.29,2.1
2020-02-05 07:00:00,226.55,24.05,88.12,2.32
2020-02-05 08:00:00,455.8,25.9,74.66,2.57
2020-02-05 09:00:00,649.0,27.74,61.74,2.62
2020-02-05 10:00:00,773.08,29.01,54.87,2.63
2020-02-05 11:00:00,792.97,29.83,51.53,2.69
2020-02-05 12:00:00,809.6,30.24,49.71,2.82
2020-02-05 13:00:00,716.55,30.2,49.95,2.93
2020-02-05 14:00:00,575.7,29.9,51.39,2.99
2020-02-05 15:00:00,377.58,29.17,54.45,2.94
2020-02-05 16:00:00,166.38,28.05,58.95,2.76
2020-02-05 17:00:00,11.8,26.38,67.43,2.2
2020-02-05 18:00:00,0.0,25.53,72.92,2.09
2020-02-05 19:00:00,0.0,24.91,76.4,2.1
2020-02-05 20:00:00,0.0,24.3,79.61,2.07
2020-02-05 21:00:00,0.0,23.78,83.33,2.04
2020-02-05 22:00:00,0.0,23.35,86.99,2.05
2020-02-05 23:00:00,0.0,23.0,90.79,2.0
2020-02-06 00:00:00,0.0,22.81,93.27,1.94
2020-02-06 01:00:00,0.0,22.7,94.59,1.92
2020-02-06 02:00:00,0.0,22.54,96.04,1.99
2020-02-06 03:00:00,0.0,22.38,97.38,2.13
2020-02-06 04:00:00,0.0,22.26,98.42,2.24
2020-02-06 05:00:00,0.0,22.19,99.19,2.3
2020-02-06 06:00:00,33.55,23.13,94.15,2.46
2020-02-06 07:00:00,225.77,25.15,81.29,3.13
2020-02-06 08:00:00,439.38,26.82,70.23,3.49
2020-02-06 09:00:00,629.62,28.16,62.99,3.7
2020-02-06 10:00:00,714.78,29.11,58.6,3.83
2020-02-06 11:00:00,796.47,29.65,56.26,3.88
2020-02-06 12:00:00,797.95,29.72,55.52,3.88
2020-02-06 13:00:00,666.2,29.43,56.22,3.74
2020-02-06 14:00:00,616.6,28.93,58.13,3.47
2020-02-06 15:00:00,405.67,28.21,61.09,3.14
2020-02-06 16:00:00,182.75,27.18,65.67,2.78
2020-02-06 17:00:00,12.68,25.72,73.48,2.17
2020-02-06 18:00:00,0.0,24.82,79.39,1.93
2020-02-06 19:00:00,0.0,24.52,81.89,2.02
2020-02-06 20:00:00,0.0,24.25,83.72,2.09
2020-02-06 21:00:00,0.0,23.94,85.35,2.11
2020-02-06 22:00:00,0.0,23.63,86.67,2.1
2020-02-06 23:00:00,0.0,23.31,87.9,2.1
2020-02-07 00:00:00,0.0,23.07,88.65,2.11
2020-02-07 01:00:00,0.0,22.84,89.22,2.12
2020-02-07 02:00:00,0.0,22.77,89.35,2.12
2020-02-07 03:00:00,0.0,22.67,89.55,2.12
2020-02-07 04:00:00,0.0,22.49,90.51,2.13
2020-02-07 05:00:00,0.0,22.44,91.29,2.2
2020-02-07 06:00:00,34.67,23.34,88.71,2.41
2020-02-07 07:00:00,218.57,24.97,81.66,2.78
2020-02-07 08:00:00,412.5,26.94,68.0,3.15
2020-02-07 09:00:00,620.08,28.44,59.32,3.3
2020-02-07 10:00:00,779.38,29.46,54.63,3.34
2020-02-07 11:00:00,876.5,30.02,52.18,3.33
2020-02-07 12:00:00,851.1,30.18,51.08,3.29
2020-02-07 13:00:00,774.35,29.98,51.18,3.19
2020-02-07 14:00:00,625.28,29.4,53.06,2.98
2020-02-07 15:00:00,414.83,28.49,56.76,2.71
2020-02-07 16:00:00,185.0,27.25,62.4,2.34
2020-02-07 17:00:00,13.55,25.31,72.47,1.64
2020-02-07 18:00:00,0.0,24.23,80.0,1.45
2020-02-07 19:00:00,0.0,23.68,84.52,1.44
2020-02-07 20:00:00,0.0,23.41,87.13,1.44
2020-02-07 21:00:00,0.0,23.35,88.21,1.43
2020-02-07 22:00:00,0.0,23.38,88.59,1.38
2020-02-07 23:00:00,0.0,23.37,89.12,1.43
2020-02-08 00:00:00,0.0,23.36,89.09,1.74
2020-02-08 01:00:00,0.0,23.21,90.32,1.9
2020-02-08 02:00:00,0.0,22.96,92.64,1.94
2020-02-08 03:00:00,0.0,22.77,94.46,1.92
2020-02-08 04:00:00,0.0,22.56,95.64,1.99
2020-02-08 05:00:00,0.0,22.35,96.11,2.11
2020-02-08 06:00:00,29.77,22.95,93.01,2.18
2020-02-08 07:00:00,211.2,24.75,82.04,2.55
2020-02-08 08:00:00,434.8,26.75,67.12,2.96
2020-02-08 09:00:00,607.67,28.3,57.97,3.09
2020-02-08 10:00:00,767.28,29.49,52.31,3.11
2020-02-08 11:00:00,805.65,30.35,48.79,3.12
2020-02-08 12:00:00,813.22,30.84,46.86,3.17
2020-02-08 13:00:00,669.62,30.87,46.7,3.23
2020-02-08 14:00:00,586.92,30.48,48.02,3.2
2020-02-08 15:00:00,383.1,29.65,50.94,3.1
2020-02-08 16:00:00,165.25,28.46,55.16,2.9
2020-02-08 17:00:00,12.15,26.66,63.62,2.3
2020-02-08 18:00:00,0.0,25.38,70.34,2.17
2020-02-08 19:00:00,0.0,24.78,73.27,2.19
2020-02-08 20:00:00,0.0,24.22,76.61,2.25
2020-02-08 21:00:00,0.0,23.71,80.53,2.3
2020-02-08 22:00:00,0.0,23.16,84.97,2.28
2020-02-08 23:00:00,0.0,22.8,88.37,2.38
2020-02-09 00:00:00,0.0,22.65,90.23,2.53
2020-02-09 01:00:00,0.0,22.54,91.02,2.62
2020-02-09 02:00:00,0.0,22.38,91.24,2.63
2020-02-09 03:00:00,0.0,22.08,91.67,2.6
2020-02-09 04:00:00,0.0,21.64,92.85,2.49
2020-02-09 05:00:00,0.0,21.4,92.9,2.44
2020-02-09 06:00:00,37.22,22.16,89.63,2.5
2020-02-09 07:00:00,238.43,23.92,79.98,2.97
2020-02-09 08:00:00,473.23,26.24,63.34,3.3
2020-02-09 09:00:00,632.67,28.07,53.09,3.23
2020-02-09 10:00:00,750.53,29.51,47.46,3.06
2020-02-09 11:00:00,839.4,30.6,43.74,2.9
2020-02-09 12:00:00,836.22,31.21,42.24,2.8
2020-02-09 13:00:00,666.1,31.21,43.35,2.71
2020-02-09 14:00:00,606.25,30.78,45.55,2.75
2020-02-09 15:00:00,396.73,29.93,49.01,2.89
2020-02-09 16:00:00,168.95,28.55,54.84,3.05
2020-02-09 17:00:00,12.73,26.8,64.11,2.92
2020-02-09 18:00:00,0.0,25.61,72.4,3.01
2020-02-09 19:00:00,0.0,24.69,79.68,2.95
2020-02-09 20:00:00,0.0,23.96,85.5,2.79
2020-02-09 21:00:00,0.0,23.44,89.75,2.58
2020-02-09 22:00:00,0.0,23.06,92.78,2.35
2020-02-09 23:00:00,0.0,22.79,94.64,2.24
2020-02-10 00:00:00,0.0,22.66,95.41,2.22
2020-02-10 01:00:00,0.0,22.64,95.54,2.27
